pointid,grid_code,X,Y,directSolarSummer,directSolarWinter,rugged_clip,jaxa_dem,NEW_jaxa_clip,Slope_NEW_DEM,Aspect_NEW_DEM,Current_Bio_1,Current_Bio12,Current_YFRW_SDM
1362,0.0000000,494662.672600001096725,-3504595.218800000846386,401.9086914,140.8583221,14.8996649,156,156,10.4266195,18.1689720,19.0814171,209.0000000,0.325955619447102
1363,0.0000000,494693.593800000846386,-3504595.218800000846386,401.8526917,136.9569244,9.1651516,156,156,7.4533625,16.0530834,19.0814171,209.0000000,0.325955619447102
1364,0.0000000,494724.514899998903275,-3504595.218800000846386,401.4804382,133.2026672,8.0622578,155,155,5.6929827,19.4249916,19.0814171,209.0000000,0.325955619447102
1365,0.0000000,494755.436099998652935,-3504595.218800000846386,400.9109192,130.3877716,5.6568542,155,155,4.3689289,16.0457573,19.0814171,209.0000000,0.325955619447102
1366,0.0000000,494786.357299998402596,-3504595.218800000846386,400.4563293,128.5162659,4.4721360,154,155,3.4140341,11.6408854,19.0814171,209.0000000,0.325955619447102
1367,0.0000000,494817.278499998152256,-3504595.218800000846386,399.8252258,125.5568085,3.3166249,155,155,2.6102717,61.0050812,19.0814171,209.0000000,0.325955619447102
1368,0.0000000,494848.199699997901917,-3504595.218800000846386,396.7142639,121.7684174,3.0000000,153,155,1.7292277,114.1726303,19.0814171,209.0000000,0.325955619447102
1369,0.0000000,494879.120899997651577,-3504595.218800000846386,394.8829956,118.0604019,3.7416575,153,154,0.9168060,155.8056335,19.0814171,209.0000000,0.325955619447102
1370,0.0000000,494755.436099998652935,-3504626.140000000596046,396.9513550,163.6674347,24.9599686,159,158,18.6363163,3.2119350,19.0814171,209.0000000,0.325955619447102
1371,0.0000000,494786.357299998402596,-3504626.140000000596046,397.4956360,162.3354034,23.9582977,160,157,17.7912083,0.0538338,19.0814171,209.0000000,0.325955619447102
1372,0.0000000,494817.278499998152256,-3504626.140000000596046,398.8979797,158.3509827,21.9317131,159,157,16.7978745,5.5572901,19.0814171,209.0000000,0.325955619447102
1373,0.0000000,494879.120899997651577,-3504626.140000000596046,399.9561768,147.0857086,18.8679619,155,154,12.6921978,10.3388615,19.0814171,209.0000000,0.325955619447102
1374,0.0000000,494910.042099997401237,-3504626.140000000596046,396.2182312,137.9378662,14.1774473,156,154,9.6776180,14.5400858,19.0814171,209.0000000,0.325955619447102
1375,0.0000000,494940.963299997150898,-3504626.140000000596046,388.5171814,125.5025558,9.0553856,155,154,5.4279232,33.6262016,19.0814171,209.0000000,0.325955619447102
1376,0.0000000,494817.278499998152256,-3504657.061200000345707,377.5645752,183.8215942,47.7283974,183,170,30.7072010,4.2348089,19.0814171,209.0000000,0.325955619447102
1377,0.0000000,494848.199699997901917,-3504657.061200000345707,386.9551697,180.0018158,45.2216759,182,167,28.4249401,6.3602557,19.0814171,209.0000000,0.325955619447102
1378,0.0000000,494879.120899997651577,-3504657.061200000345707,393.2460632,173.5918884,40.2119370,179,165,25.5877495,8.0822153,19.0814171,209.0000000,0.325955619447102
1379,0.0000000,494910.042099997401237,-3504657.061200000345707,395.1958313,161.2384338,33.4365082,171,162,20.9084511,17.0092239,19.0814171,209.0000000,0.325955619447102
1380,0.0000000,494940.963299997150898,-3504657.061200000345707,389.7153931,140.9632874,25.1197128,162,158,15.2222729,33.3932457,19.0814171,209.0000000,0.325955619447102
1381,0.0000000,494971.884499996900558,-3504657.061200000345707,378.8637390,101.6231079,15.3297100,153,154,7.3549542,54.4896164,19.0814171,209.0000000,0.325955619447102
1382,0.0000000,494910.042099997401237,-3504687.982300000265241,387.2616272,122.9791489,36.7423477,180,179,20.1042099,32.7208519,19.0814171,209.0000000,0.325955619447102
1383,0.0000000,494940.963299997150898,-3504687.982300000265241,387.6069641,117.3223877,30.7083054,169,168,18.9920444,49.5893135,19.0814171,209.0000000,0.325955619447102
1384,0.3333333,494971.884499996900558,-3504687.982300000265241,384.4745178,112.1063080,21.2367611,158,157,12.0959148,62.6639824,19.0814171,209.0000000,0.325955619447102
1385,0.0000000,494879.120899997651577,-3504718.903500000014901,382.2875366,102.8511353,22.0227146,184,192,10.3221025,89.3899918,19.0814171,209.0000000,0.325955619447102
1386,0.0000000,494910.042099997401237,-3504718.903500000014901,379.8320007,110.1238861,28.1780052,176,185,16.3656063,85.4466400,19.0814171,209.0000000,0.325955619447102
1387,0.0000000,494940.963299997150898,-3504718.903500000014901,385.7310486,114.2109756,28.9827538,164,172,19.7232552,83.4060516,19.0814171,209.0000000,0.325955619447102
1388,0.0000000,494879.120899997651577,-3504749.824699999764562,394.7183228,140.1674652,15.4919338,181,185,7.3537898,124.0738144,19.0814171,209.0000000,0.325955619447102
1389,0.0000000,494910.042099997401237,-3504749.824699999764562,383.6960449,145.8197784,20.9523277,176,180,15.1674261,90.0956802,19.0814171,209.0000000,0.325955619447102
807,0.0000000,445436.130099996924400,-3454193.670900000259280,414.7388916,129.3567352,3.7416575,500,499,2.7307858,331.2951660,19.2251663,195.0000000,0.787551429586811
808,0.0000000,445467.051299996674061,-3454193.670900000259280,414.5087585,129.0641937,3.4641016,500,500,2.2233531,334.6590271,19.2251663,195.0000000,0.787551429586811
809,0.0000000,445436.130099996924400,-3454224.592100000008941,415.0115356,130.2060242,4.4721360,501,500,2.8958163,328.8062134,19.2251663,195.0000000,0.787551429586811
810,0.0000000,445467.051299996674061,-3454224.592100000008941,414.7876282,129.8352051,3.6055512,501,501,2.4613717,343.8181763,19.2251663,195.0000000,0.787551429586811
811,0.0000000,445405.208899997174740,-3454255.513299999758601,414.9601440,130.7913055,5.0000000,502,501,3.0679679,357.8551331,19.2251663,195.0000000,0.787551429586811
812,0.0000000,445436.130099996924400,-3454255.513299999758601,414.8457031,129.7102509,4.1231055,503,502,2.8964982,333.8943787,19.2251663,195.0000000,0.787551429586811
813,0.0000000,445405.208899997174740,-3454286.434499999508262,414.8011475,130.1027222,4.3588991,505,503,2.7478104,3.5709741,19.2251663,195.0000000,0.787551429586811
814,0.0000000,445436.130099996924400,-3454286.434499999508262,414.4095764,128.8729706,4.2426405,504,503,2.5175917,339.4262695,19.2251663,195.0000000,0.787551429586811
815,0.0000000,445374.287699997425079,-3454317.355699999257922,413.8803711,125.8147812,3.8729835,506,505,1.7280363,312.8748474,19.2251663,195.0000000,0.787551429586811
816,0.0000000,445405.208899997174740,-3454317.355699999257922,414.4135132,127.9002075,3.3166249,506,505,1.8579861,357.8636475,19.2251663,195.0000000,0.787551429586811
817,0.0000000,445436.130099996924400,-3454317.355699999257922,413.7002258,127.4002228,3.4641016,505,505,2.1599138,350.7211609,19.2251663,195.0000000,0.787551429586811
818,0.0000000,445312.445299997925758,-3454348.276900000870228,411.0275574,119.3801346,4.0000000,502,502,2.4429793,261.5205688,19.2251663,195.0000000,0.787551429586811
819,0.0000000,445343.366499997675419,-3454348.276900000870228,411.6484680,120.4931564,4.3588991,503,503,2.7646985,256.5433960,19.2251663,195.0000000,0.787551429586811
820,0.0000000,445374.287699997425079,-3454348.276900000870228,412.8777466,123.2194672,3.3166249,506,505,2.1375487,267.8548279,19.2251663,195.0000000,0.787551429586811
821,0.0000000,445405.208899997174740,-3454348.276900000870228,413.4024353,125.0781555,2.4494898,507,506,0.8640074,312.8573608,19.2251663,195.0000000,0.787551429586811
822,0.0000000,445436.130099996924400,-3454348.276900000870228,412.1279602,124.3686829,2.2360680,506,506,0.6833873,16.2890835,19.2251663,195.0000000,0.787551429586811
823,0.0000000,445312.445299997925758,-3454379.198100000619888,411.8704834,124.2714539,4.3588991,502,501,1.7810906,298.8343506,19.2251663,195.0000000,0.787551429586811
824,0.0000000,445343.366499997675419,-3454379.198100000619888,412.1519470,124.8389587,4.2426405,504,503,3.1128948,267.8650818,19.2251663,195.0000000,0.787551429586811
825,0.0000000,445312.445299997925758,-3454410.119300000369549,412.8888245,125.2173157,3.7416575,502,502,2.4616761,339.4126282,19.2251663,195.0000000,0.787551429586811
826,0.0000000,445343.366499997675419,-3454410.119300000369549,412.9864502,123.6693420,5.4772258,507,503,3.5589488,292.3083191,19.2251663,195.0000000,0.787551429586811
827,0.0000000,445312.445299997925758,-3454441.040500000119209,414.5206909,128.2174072,4.1231055,503,503,2.1595945,13.8216352,19.2251663,195.0000000,0.787551429586811
828,0.0000000,445343.366499997675419,-3454441.040500000119209,412.4388428,122.7936478,4.5825758,506,504,2.7309697,299.8670654,19.2251663,195.0000000,0.787551429586811
829,0.0000000,445312.445299997925758,-3454471.961600000038743,415.5335083,131.5513611,3.7416575,507,505,2.1595173,11.9076166,19.2251663,195.0000000,0.787551429586811
830,0.0000000,445343.366499997675419,-3454471.961600000038743,413.9274292,126.2882767,5.3851647,505,504,1.2962525,321.0110168,19.2251663,195.0000000,0.787551429586811
831,0.0000000,445374.287699997425079,-3454471.961600000038743,412.8995361,123.8474350,4.0000000,507,506,1.8578656,260.7421875,19.2251663,195.0000000,0.787551429586811
832,0.0000000,445343.366499997675419,-3454502.882799999788404,415.2184143,130.3765259,5.0000000,506,506,2.8153157,21.8227386,19.2251663,195.0000000,0.787551429586811
833,0.0000000,445374.287699997425079,-3454502.882799999788404,413.9053345,126.7705688,6.0827627,507,505,2.4620941,331.3106689,19.2251663,195.0000000,0.787551429586811
834,0.0000000,445374.287699997425079,-3454533.803999999538064,414.7901306,129.0484161,8.3066235,508,506,3.3571825,11.8932343,19.2251663,195.0000000,0.787551429586811
835,0.0000000,445374.287699997425079,-3454564.725199999287724,415.2669983,130.3331757,7.7459669,508,509,4.0923977,32.5603447,19.2251663,195.0000000,0.787551429586811
836,0.0000000,445374.287699997425079,-3454595.646400000900030,415.5037842,130.9548645,8.8881941,509,511,4.7620802,49.1999016,19.2251663,195.0000000,0.787551429586811
837,0.0000000,445405.208899997174740,-3454595.646400000900030,415.2378845,131.0265503,9.3808317,514,510,5.5999155,318.0667725,19.2251663,195.0000000,0.787551429586811
838,0.0000000,445374.287699997425079,-3454626.567600000649691,415.4343262,130.8796082,9.9498739,511,513,5.1890211,55.5842552,19.2251663,195.0000000,0.787551429586811
839,0.0000000,445405.208899997174740,-3454626.567600000649691,412.6357727,128.3158264,11.8743420,514,511,5.6655450,310.3768921,19.2251663,195.0000000,0.787551429586811
840,0.0000000,445374.287699997425079,-3454657.488800000399351,415.1320190,128.0762939,9.7979593,513,515,4.9146547,64.6637115,19.2251663,195.0000000,0.787551429586811
841,0.0000000,445405.208899997174740,-3454657.488800000399351,409.3312378,126.7784348,10.9087124,515,513,5.1804309,304.7400818,19.2251663,195.0000000,0.787551429586811
842,0.0000000,445374.287699997425079,-3454688.410000000149012,414.6254272,126.8897095,9.5393925,514,516,4.6441593,71.1600494,19.2251663,195.0000000,0.787551429586811
843,0.0000000,445374.287699997425079,-3454719.331199999898672,414.6107483,129.2050018,10.7238054,515,516,4.2481031,73.1116943,19.2251663,195.0000000,0.787551429586811
844,0.0000000,445343.366499997675419,-3454750.252399999648333,411.2770996,127.8415146,17.2046509,517,523,11.3041792,78.1711884,19.2251663,195.0000000,0.787551429586811
845,0.0000000,445374.287699997425079,-3454750.252399999648333,414.6032410,130.9509277,12.3288279,517,516,3.4802308,66.0504532,19.2251663,195.0000000,0.787551429586811
846,0.0000000,445343.366499997675419,-3454781.173599999397993,412.7667847,128.0532074,17.6068172,519,523,10.9333544,83.7745743,19.2251663,195.0000000,0.787551429586811
847,0.0000000,445374.287699997425079,-3454781.173599999397993,414.2955627,131.7713318,12.1243553,518,517,3.0075307,49.1885033,19.2251663,195.0000000,0.787551429586811
848,0.0000000,445343.366499997675419,-3454812.094799999147654,414.0081482,129.5245361,16.7928562,519,523,8.6251802,81.8495407,19.2251663,195.0000000,0.787551429586811
849,0.0000000,445374.287699997425079,-3454812.094799999147654,414.8575134,138.3386688,10.0995045,521,519,3.8601260,10.3736181,19.2251663,195.0000000,0.787551429586811
850,0.0000000,445312.445299997925758,-3454843.016000000759959,406.1123047,116.5798874,20.5426388,524,532,11.4785185,108.7139130,19.2251663,195.0000000,0.787551429586811
851,0.0000000,445343.366499997675419,-3454843.016000000759959,415.3899231,134.2980347,13.8202753,520,523,4.1493173,83.0825500,19.2251663,195.0000000,0.787551429586811
852,0.0000000,445312.445299997925758,-3454873.937200000509620,410.0677185,118.5158615,15.9687195,521,527,6.9985032,129.3499603,19.2251663,195.0000000,0.787551429586811
853,0.0000000,445343.366499997675419,-3454873.937200000509620,412.2798767,133.4247284,14.4568319,525,522,1.9575721,87.7349930,19.2251663,195.0000000,0.787551429586811
854,0.0000000,445312.445299997925758,-3454904.858400000259280,414.0261230,128.8718872,11.4891253,523,523,4.1041284,80.2542038,19.2251663,195.0000000,0.787551429586811
855,0.0000000,445343.366499997675419,-3454904.858400000259280,409.5015259,129.4362640,11.1355286,525,523,5.4921741,296.9314575,19.2251663,195.0000000,0.787551429586811
856,0.0000000,445312.445299997925758,-3454935.779600000008941,416.4858704,139.7119293,15.3948040,525,526,8.7302694,27.6052475,19.2251663,195.0000000,0.787551429586811
857,11.8888893,445250.602899998426437,-3454966.700799999758601,410.0033875,140.2044525,30.2820072,546,546,16.8704605,12.3308458,19.2251663,195.0000000,0.787551429586811
858,3.3333333,445281.524099998176098,-3454966.700799999758601,412.9692993,145.9880219,30.5450478,533,539,17.5815830,39.9046822,19.2251663,195.0000000,0.787551429586811
859,0.8750000,445312.445299997925758,-3454966.700799999758601,413.9270325,158.1598053,20.4939022,528,530,11.4806395,28.8216248,19.2251663,195.0000000,0.787551429586811
860,15.1538458,445250.602899998426437,-3454997.621999999508262,400.6437988,117.1230087,37.3898392,550,559,10.6789570,41.6232758,19.2251663,195.0000000,0.787551429586811
861,6.3636365,445281.524099998176098,-3454997.621999999508262,414.2416382,146.4511108,26.3628521,534,545,13.8124952,66.9576874,19.2251663,195.0000000,0.787551429586811
862,0.5000000,445312.445299997925758,-3454997.621999999508262,399.8211060,162.0888824,25.7099209,535,533,11.3589706,12.6810598,19.2251663,195.0000000,0.787551429586811
863,2.0000000,445250.602899998426437,-3455028.543199999257922,406.2066650,113.8527298,21.1423740,540,553,12.2729349,106.7323456,19.2251663,195.0000000,0.787551429586811
864,1.0000000,445281.524099998176098,-3455028.543199999257922,407.2557678,132.9711304,22.2710571,540,543,7.2997985,95.1396255,19.2251663,195.0000000,0.787551429586811
865,4.4000001,445312.445299997925758,-3455028.543199999257922,395.8681335,140.5139465,24.1660919,554,540,12.7790136,324.6542664,19.2251663,195.0000000,0.787551429586811
866,4.1999998,445343.366499997675419,-3455028.543199999257922,393.9828796,147.3031921,34.8711929,562,550,23.9804802,309.4972534,19.2251663,195.0000000,0.787551429586811
867,0.0000000,445281.524099998176098,-3455059.464400000870228,401.3440857,118.6536026,19.7737198,540,540,3.5600388,84.9742966,19.2251663,195.0000000,0.787551429586811
868,2.3333333,445312.445299997925758,-3455059.464400000870228,381.1131287,103.9863663,19.6468830,550,546,14.0347109,280.5540466,19.2251663,195.0000000,0.787551429586811
869,1.6666666,445343.366499997675419,-3455059.464400000870228,378.4001465,106.0652008,33.4514580,564,559,22.0942764,281.7165527,19.2251663,195.0000000,0.787551429586811
1,1.0000000,500877.832800000905991,-3430013.296399999409914,383.3060303,93.3415146,36.9052849,470,480,19.1960297,111.8065720,17.8081245,261.0000000,0.811518799250350
2,0.0000000,500815.990400001406670,-3430044.217599999159575,360.7547607,54.7469673,37.9605064,465,459,22.8856621,206.2140961,17.8081245,261.0000000,0.811518799250350
3,0.3333333,500846.911600001156330,-3430044.217599999159575,364.6241760,56.3633041,35.7631111,471,468,21.9754677,196.8919525,17.8081245,261.0000000,0.811518799250350
4,15.0000000,500877.832800000905991,-3430044.217599999159575,379.4549255,75.1162262,33.4962692,470,472,17.4668045,156.8188782,17.8081245,261.0000000,0.811518799250350
5,0.6000000,500908.753899998962879,-3430044.217599999159575,399.5725708,97.5064774,32.4037018,459,464,17.9947910,107.8549728,17.8081245,261.0000000,0.811518799250350
6,3.5000000,500754.148000001907349,-3430075.138800000771880,408.9977417,117.2314377,6.0827627,452,449,1.5276407,19.3798676,17.8081245,261.0000000,0.811518799250350
7,0.0000000,500785.069200001657009,-3430075.138800000771880,402.0904541,102.9929962,12.6885777,448,448,3.5690808,202.0557251,17.8081245,261.0000000,0.811518799250350
8,0.0000000,500815.990400001406670,-3430075.138800000771880,390.3060303,86.4927139,22.2710571,450,449,11.1931419,204.8239746,17.8081245,261.0000000,0.811518799250350
9,4.0000000,500846.911600001156330,-3430075.138800000771880,379.1350098,72.2352753,27.8388214,458,453,15.9163017,202.5069733,17.8081245,261.0000000,0.811518799250350
